Timestamp,Lat,Lon,Distance
2025-03-30 12:30:49,423652228,-711365874,14.96
2025-03-30 12:30:50,423652226,-711365875,15.0
2025-03-30 12:30:51,423652225,-711365876,15.0
2025-03-30 12:30:52,423652225,-711365877,14.99
2025-03-30 12:30:53,423652227,-711365877,14.93
2025-03-30 12:30:54,423652229,-711365876,14.9
2025-03-30 12:30:55,423652230,-711365873,14.93
2025-03-30 12:30:57,423652230,-711365873,14.93
2025-03-30 12:30:58,423652233,-711365873,14.86
2025-03-30 12:30:59,423652237,-711365872,14.77
2025-03-30 12:31:00,423652242,-711365873,14.63
2025-03-30 12:31:01,423652251,-711365875,14.37
2025-03-30 12:31:02,423652259,-711365875,14.17
2025-03-30 12:31:03,423652267,-711365877,13.94
2025-03-30 12:31:04,423652274,-711365880,13.71
2025-03-30 12:31:05,423652278,-711365880,13.62
2025-03-30 12:31:06,423652282,-711365880,13.52
2025-03-30 12:31:07,423652285,-711365880,13.45
2025-03-30 12:31:08,423652291,-711365878,13.36
2025-03-30 12:31:09,423652295,-711365880,13.23
2025-03-30 12:31:10,423652297,-711365881,13.16
