Timestamp,Lat,Lon,Angle,Distance
2025-03-30 12:53:57,423652171,-711365848,318.11,16.96
2025-03-30 12:53:58,423652171,-711365847,318.04,16.97
2025-03-30 12:53:59,423652170,-711365847,318.13,17.0
2025-03-30 12:54:00,423652169,-711365845,318.07,17.06
2025-03-30 12:54:01,423652169,-711365844,318.01,17.08
2025-03-30 12:54:02,423652168,-711365842,317.95,17.15
2025-03-30 12:54:03,423652166,-711365841,318.05,17.22
2025-03-30 12:54:04,423652166,-711365839,317.92,17.25
2025-03-30 12:54:05,423652164,-711365837,317.95,17.34
2025-03-30 12:54:06,423652163,-711365835,317.89,17.41
2025-03-30 12:54:07,423652162,-711365833,317.84,17.47
2025-03-30 12:54:08,423652161,-711365832,317.86,17.52
2025-03-30 12:54:09,423652160,-711365830,317.81,17.58
2025-03-30 12:54:10,423652159,-711365829,317.82,17.62
2025-03-30 12:54:11,423652157,-711365827,317.85,17.71
2025-03-30 12:54:12,423652156,-711365825,317.8,17.78
2025-03-30 12:54:13,423652155,-711365823,317.75,17.84
2025-03-30 12:54:14,423652154,-711365823,317.83,17.87
2025-03-30 12:54:15,423652153,-711365821,317.78,17.93
2025-03-30 12:54:16,423652152,-711365820,317.8,17.98
2025-03-30 12:54:17,423652150,-711365819,317.89,18.05
2025-03-30 12:54:18,423652148,-711365818,317.98,18.12
2025-03-30 12:54:19,423652146,-711365817,318.07,18.19
2025-03-30 12:54:20,423652144,-711365816,318.16,18.26
2025-03-30 12:54:21,423652144,-711365814,318.03,18.3
2025-03-30 12:54:22,423652143,-711365813,318.05,18.35
2025-03-30 12:54:23,423652142,-711365813,318.12,18.37
2025-03-30 12:54:24,423652142,-711365812,318.06,18.39
2025-03-30 12:54:25,423652141,-711365812,318.14,18.42
2025-03-30 12:54:26,423652141,-711365812,318.14,18.42
2025-03-30 12:54:27,423652141,-711365813,318.2,18.4
2025-03-30 12:54:28,423652141,-711365815,318.33,18.36
2025-03-30 12:54:29,423652140,-711365817,318.53,18.36
2025-03-30 12:54:30,423652140,-711365820,318.72,18.3
2025-03-30 12:54:31,423652140,-711365824,318.97,18.23
2025-03-30 12:54:32,423652140,-711365827,319.16,18.18
2025-03-30 12:54:33,423652140,-711365829,319.29,18.14
2025-03-30 12:54:34,423652139,-711365831,319.5,18.14
2025-03-30 12:54:35,423652138,-711365834,319.77,18.11
2025-03-30 12:54:36,423652136,-711365837,320.11,18.12
2025-03-30 12:54:37,423652135,-711365839,320.32,18.11
2025-03-30 12:54:38,423652132,-711365842,320.73,18.14
2025-03-30 12:54:39,423652130,-711365845,321.08,18.15
2025-03-30 12:54:40,423652128,-711365847,321.35,18.17
2025-03-30 12:54:41,423652126,-711365850,321.7,18.18
2025-03-30 12:54:42,423652124,-711365852,321.97,18.2
2025-03-30 12:54:43,423652121,-711365855,322.38,18.24
2025-03-30 12:54:44,423652118,-711365857,322.73,18.29
2025-03-30 12:54:45,423652116,-711365859,323.0,18.32
2025-03-30 12:54:46,423652113,-711365861,323.34,18.37
2025-03-30 12:54:47,423652110,-711365862,323.61,18.45
2025-03-30 12:54:48,423652107,-711365864,323.94,18.5
2025-03-30 12:54:49,423652104,-711365866,324.28,18.56
2025-03-30 12:54:50,423652103,-711365867,324.41,18.57
2025-03-30 12:54:51,423652101,-711365868,324.61,18.62
2025-03-30 12:54:52,423652100,-711365869,324.74,18.63
2025-03-30 12:54:53,423652099,-711365870,324.87,18.64
2025-03-30 12:54:54,423652098,-711365871,325.01,18.66
2025-03-30 12:54:55,423652097,-711365872,325.14,18.67
2025-03-30 12:54:56,423652096,-711365873,325.27,18.69
2025-03-30 12:54:57,423652097,-711365874,325.27,18.64
2025-03-30 12:54:58,423652096,-711365875,325.41,18.66
2025-03-30 12:54:59,423652097,-711365875,325.34,18.63
2025-03-30 12:55:00,423652098,-711365875,325.28,18.6
2025-03-30 12:55:01,423652099,-711365875,325.21,18.57
2025-03-30 12:55:02,423652100,-711365875,325.15,18.54
2025-03-30 12:55:03,423652102,-711365874,324.95,18.49
2025-03-30 12:55:04,423652105,-711365874,324.76,18.4
2025-03-30 12:55:05,423652107,-711365873,324.56,18.36
2025-03-30 12:55:06,423652109,-711365871,324.29,18.33
2025-03-30 12:55:07,423652110,-711365870,324.15,18.32
2025-03-30 12:55:08,423652113,-711365869,323.88,18.25
2025-03-30 12:55:09,423652114,-711365868,323.75,18.23
2025-03-30 12:55:10,423652116,-711365866,323.47,18.2
2025-03-30 12:55:11,423652118,-711365865,323.27,18.16
2025-03-30 12:55:12,423652120,-711365865,323.13,18.1
2025-03-30 12:55:13,423652123,-711365865,322.92,18.02
2025-03-30 12:55:14,423652125,-711365864,322.71,17.97
2025-03-30 12:55:15,423652127,-711365864,322.57,17.92
2025-03-30 12:55:16,423652130,-711365864,322.36,17.83
2025-03-30 12:55:17,423652132,-711365864,322.21,17.77
2025-03-30 12:55:18,423652134,-711365864,322.07,17.71
2025-03-30 12:55:19,423652138,-711365863,321.71,17.62
2025-03-30 12:55:20,423652141,-711365863,321.49,17.53
2025-03-30 12:55:21,423652143,-711365864,321.41,17.46
2025-03-30 12:55:22,423652146,-711365865,321.25,17.35
2025-03-30 12:55:23,423652148,-711365866,321.17,17.28
2025-03-30 12:55:24,423652150,-711365867,321.09,17.21
2025-03-30 12:55:25,423652152,-711365868,321.0,17.13
2025-03-30 12:55:26,423652154,-711365869,320.92,17.06
2025-03-30 12:55:27,423652156,-711365871,320.9,16.97
2025-03-30 12:55:28,423652157,-711365873,320.97,16.91
2025-03-30 12:55:29,423652158,-711365875,321.03,16.84
2025-03-30 12:55:30,423652159,-711365879,321.24,16.75
2025-03-30 12:55:31,423652159,-711365882,321.46,16.7
2025-03-30 12:55:32,423652161,-711365883,321.37,16.62
2025-03-30 12:55:33,423652163,-711365884,321.29,16.55
2025-03-30 12:55:34,423652164,-711365886,321.36,16.49
2025-03-30 12:55:35,423652165,-711365888,321.42,16.43
2025-03-30 12:55:36,423652167,-711365890,321.41,16.34
2025-03-30 12:55:37,423652169,-711365893,321.47,16.23
2025-03-30 12:55:38,423652171,-711365896,321.54,16.12
2025-03-30 12:55:39,423652174,-711365899,321.52,15.98
2025-03-30 12:55:40,423652176,-711365902,321.58,15.88
2025-03-30 12:55:41,423652179,-711365903,321.41,15.77
2025-03-30 12:55:42,423652181,-711365905,321.4,15.68
2025-03-30 12:55:43,423652182,-711365907,321.47,15.62
2025-03-30 12:55:44,423652183,-711365908,321.47,15.58
2025-03-30 12:55:45,423652184,-711365908,321.38,15.55
2025-03-30 12:55:46,423652185,-711365908,321.3,15.52
2025-03-30 12:55:47,423652186,-711365908,321.21,15.49
2025-03-30 12:55:48,423652186,-711365907,321.14,15.51
2025-03-30 12:55:49,423652186,-711365907,321.14,15.51
2025-03-30 12:55:50,423652186,-711365906,321.06,15.52
2025-03-30 12:55:51,423652187,-711365906,320.97,15.5
2025-03-30 12:55:52,423652188,-711365905,320.81,15.49
2025-03-30 12:55:53,423652188,-711365904,320.74,15.5
2025-03-30 12:55:54,423652188,-711365903,320.66,15.52
2025-03-30 12:55:55,423652188,-711365903,320.66,15.52
2025-03-30 12:55:56,423652189,-711365902,320.5,15.51
2025-03-30 12:55:57,423652189,-711365901,320.42,15.53
2025-03-30 12:55:58,423652189,-711365899,320.27,15.56
2025-03-30 12:55:59,423652190,-711365898,320.1,15.55
2025-03-30 12:56:00,423652190,-711365898,320.1,15.55
2025-03-30 12:56:01,423652191,-711365898,320.02,15.52
2025-03-30 12:56:02,423652192,-711365898,319.93,15.49
2025-03-30 12:56:03,423652193,-711365897,319.77,15.48
2025-03-30 12:56:04,423652194,-711365897,319.68,15.45
2025-03-30 12:56:05,423652195,-711365896,319.52,15.44
2025-03-30 12:56:06,423652196,-711365895,319.35,15.43
2025-03-30 12:56:07,423652197,-711365894,319.19,15.42
2025-03-30 12:56:08,423652198,-711365894,319.1,15.4
2025-03-30 12:56:09,423652200,-711365893,318.84,15.36
2025-03-30 12:56:10,423652201,-711365892,318.68,15.35
2025-03-30 12:56:11,423652202,-711365891,318.51,15.34
2025-03-30 12:56:12,423652203,-711365891,318.42,15.31
2025-03-30 12:56:13,423652204,-711365891,318.33,15.29
2025-03-30 12:56:14,423652206,-711365891,318.15,15.23
2025-03-30 12:56:15,423652208,-711365892,318.04,15.16
2025-03-30 12:56:16,423652211,-711365893,317.84,15.06
2025-03-30 12:56:17,423652214,-711365893,317.56,14.98
2025-03-30 12:56:18,423652217,-711365894,317.35,14.88
2025-03-30 12:56:19,423652219,-711365895,317.24,14.81
2025-03-30 12:56:20,423652222,-711365895,316.95,14.73
2025-03-30 12:56:21,423652223,-711365894,316.77,14.72
2025-03-30 12:56:22,423652225,-711365894,316.58,14.67
2025-03-30 12:56:23,423652227,-711365894,316.38,14.61
2025-03-30 12:56:24,423652228,-711365893,316.21,14.61
2025-03-30 12:56:25,423652230,-711365893,316.01,14.55
2025-03-30 12:56:26,423652232,-711365893,315.81,14.5
2025-03-30 12:56:27,423652233,-711365892,315.63,14.49
2025-03-30 12:56:28,423652234,-711365891,315.45,14.49
2025-03-30 12:56:29,423652235,-711365890,315.28,14.48
2025-03-30 12:56:30,423652236,-711365889,315.1,14.47
2025-03-30 12:56:31,423652237,-711365889,315.0,14.45
2025-03-30 12:56:32,423652238,-711365890,314.97,14.4
2025-03-30 12:56:33,423652240,-711365890,314.76,14.35
2025-03-30 12:56:34,423652240,-711365890,314.76,14.35
2025-03-30 12:56:35,423652240,-711365889,314.69,14.37
2025-03-30 12:56:36,423652241,-711365888,314.51,14.36
2025-03-30 12:56:37,423652241,-711365887,314.43,14.38
2025-03-30 12:56:38,423652241,-711365886,314.36,14.4
2025-03-30 12:56:39,423652241,-711365886,314.36,14.4
